time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState
3.100000000000000000e+02;-3.682906864129368435e-03;5.948509674632059679e-03;-8.457882177018653108e-04;2.445475391717466973e+00;-5.281789859871530157e-03;-4.055934488673661187e-04;-8.457882177018653108e-04;2.379138802517176021e+00;3.000000000000000000e+00
3.110000000000000000e+02;1.660460277348417557e-04;-7.270667390361952587e-03;-4.977719711412711967e-03;2.441419907846564374e+00;2.340894224133811818e-03;-1.424167242479217749e-03;-4.977719711412711967e-03;2.381063827146759682e+00;2.000000000000000000e+00
3.120000000000000000e+02;1.547921409633619405e-03;7.590938011947254149e-03;9.049628954934999664e-03;2.425602590448345364e+00;-1.987616667983999053e-03;1.071843562943743111e-03;9.049628954934999664e-03;2.383756966539585687e+00;3.000000000000000000e+00
3.130000000000000000e+02;1.036993594404064800e-02;6.516387699148324525e-03;2.198122852278243042e-03;2.417412370252521203e+00;4.589391542427892490e-03;2.638415998409755769e-03;2.198122852278243042e-03;2.400734800414573211e+00;4.000000000000000000e+00
3.140000000000000000e+02;-1.310053905450449252e-03;-9.473182305110156021e-04;-5.539026464585587728e-04;2.399541772189391686e+00;-1.054846878389505138e-03;-8.712009537049612840e-04;-5.539026464585587728e-04;2.405637512372984066e+00;4.000000000000000000e+00
3.150000000000000000e+02;-4.866448829615156735e-03;-2.954892818125290366e-03;9.823174404960824044e-03;2.380859060380533077e+00;6.952216382892749402e-04;1.663004780586948422e-03;9.823174404960824044e-03;2.399498729172757638e+00;3.000000000000000000e+00
3.160000000000000000e+02;-6.797962190353803308e-03;-6.210610251716781188e-03;-5.594021731241533707e-03;2.388191939798128605e+00;4.960250105441911528e-04;7.933897235801110059e-04;-5.594021731241757486e-03;2.407834173542649836e+00;2.000000000000000000e+00
3.170000000000000000e+02;2.523726375888067641e-03;4.494859297506040990e-03;-4.634216989152515134e-04;2.390376876126264261e+00;-1.573303440709508672e-03;-5.753576827492029588e-04;-4.634216989150277341e-04;2.421192223741935656e+00;3.000000000000000000e+00
3.180000000000000000e+02;8.336347486095147669e-03;6.078033943572071218e-03;5.688529357155840821e-03;2.376267117114394978e+00;4.531054458206847102e-03;3.387714810642480229e-03;5.688529357156174755e-03;2.424448691516082555e+00;4.000000000000000000e+00
3.190000000000000000e+02;7.697756536919828085e-03;4.758179159159589555e-03;1.626498746604728872e-03;2.364309147399739519e+00;6.445830777532440825e-03;4.957580674173619334e-03;1.626498746604395588e-03;2.428580936226830467e+00;4.000000000000000000e+00
3.200000000000000000e+02;2.808444945067101184e-03;4.664282022347483736e-03;7.446211877765948790e-03;2.350391449498228535e+00;4.419484891539877947e-03;5.359058635362904527e-03;7.446211877765948790e-03;2.428955650834452751e+00;4.000000000000000000e+00
3.210000000000000000e+02;2.306865966157568837e-03;5.503182589995027352e-03;7.919988758353223302e-03;2.356683530063193199e+00;4.604652837151147760e-03;6.222884961871760767e-03;7.919988758353223302e-03;2.448788669433518805e+00;4.000000000000000000e+00
3.220000000000000000e+02;4.093681215739622403e-03;-1.103360924856577885e-03;2.573710409998763993e-03;2.355424820740660952e+00;6.318466275975397062e-03;3.687306245482989409e-03;2.573710409998763993e-03;2.451218501948540407e+00;3.000000000000000000e+00
3.230000000000000000e+02;-1.041616235378501482e-02;-4.404011860400916523e-03;-7.561037488396258818e-03;2.368782146696887470e+00;-2.187386579014793941e-04;2.825094670277521203e-03;-7.561037488396038508e-03;2.457257755023207757e+00;2.000000000000000000e+00
3.240000000000000000e+02;-2.704917484712063280e-03;-6.303220492896513538e-03;-1.816532899954962157e-03;2.387144497402078791e+00;2.593099927007326555e-03;7.713500168460493689e-04;-1.816532899955182467e-03;2.457623150658660993e+00;1.000000000000000000e+00
3.250000000000000000e+02;3.276412149213960012e-03;6.079274579750645890e-03;-2.482267191439973923e-03;2.383220286149062783e+00;-2.226480248885484570e-04;1.196385994595247637e-03;-2.482267191439973923e-03;2.446780779808275241e+00;2.000000000000000000e+00
3.260000000000000000e+02;-5.154635022933992672e-03;-5.430839439595810947e-03;9.716118151142271592e-03;2.390207097382390788e+00;8.215087470397480773e-04;6.816718933630797062e-04;9.716118151142490167e-03;2.437602545430063383e+00;1.000000000000000000e+00
3.270000000000000000e+02;-1.767686193279119355e-03;-6.508811588447689644e-03;-1.077820684050742953e-02;2.396295654392650132e+00;1.135265684913677742e-05;-2.388985709060084672e-03;-1.077820684050742953e-02;2.420271199932680695e+00;0.000000000000000000e+00
3.280000000000000000e+02;-6.953184559116344643e-03;-3.026287619241591065e-03;-8.247548556423464974e-04;2.424603071756837647e+00;-4.815024319300566236e-03;-2.826913776314651794e-03;-8.247548556425668073e-04;2.426743884698940867e+00;0.000000000000000000e+00
3.290000000000000000e+02;-5.030783755731838697e-03;-2.352128392388144751e-03;-9.938784092945360596e-03;2.434815851160863964e+00;-3.793999552621545035e-03;-2.437849123815227781e-03;-9.938784092945136817e-03;2.416493189831752542e+00;0.000000000000000000e+00
3.300000000000000000e+02;2.203045191021504867e-03;-2.824498005997259920e-04;6.053845869503204219e-04;2.444630011532388458e+00;4.968611012326137888e-04;-7.614960375056586961e-04;6.053845869503204219e-04;2.407922405895754903e+00;0.000000000000000000e+00
3.310000000000000000e+02;4.714562271703647695e-03;1.417037325463738756e-03;-5.349608667926082986e-04;2.457697681460397909e+00;-1.365165563293531392e-03;-3.034637467383714815e-03;-5.349608667928312106e-04;2.411334475715467995e+00;1.000000000000000000e+00
3.320000000000000000e+02;6.631118322105444829e-04;4.446049214767294755e-03;-4.924262249941952115e-03;2.449722048532888774e+00;-4.684340032937994724e-03;-2.769113377166253220e-03;-4.924262249941952115e-03;2.405611959981293957e+00;2.000000000000000000e+00
3.330000000000000000e+02;-3.073042925933577862e-03;-8.022312073028673579e-03;2.118251634163747371e-04;2.463324378879250709e+00;-1.158733574542984701e-03;-3.664451020677056414e-03;2.118251634164874941e-04;2.412875707223752109e+00;1.000000000000000000e+00
3.340000000000000000e+02;-6.060071770320599183e-03;-5.534389206234502367e-03;-1.935229771521678258e-03;2.476540065899432097e+00;-2.587925805009522184e-03;-2.321783081142472088e-03;-1.935229771522016529e-03;2.411689361230069828e+00;0.000000000000000000e+00
3.350000000000000000e+02;-6.865944932245744703e-04;1.693618237334111598e-03;-2.682257217086037038e-03;2.489919287698203032e+00;-4.064130674723696185e-03;-2.859075870223545118e-03;-2.682257217085811524e-03;2.420879864418445493e+00;1.000000000000000000e+00
3.360000000000000000e+02;9.171954398835297645e-03;6.370559960122604282e-03;2.368888909562629624e-03;2.472114338521293142e+00;7.133709858469991505e-04;-7.049198183024102393e-04;2.368888909562629624e-03;2.409879808747256380e+00;2.000000000000000000e+00
3.370000000000000000e+02;9.919240423990526023e-03;8.164707251419860840e-03;3.889273820302621351e-03;2.448546140116892200e+00;2.098772519544243181e-03;1.210486946529556324e-03;3.889273820302845130e-03;2.404124841835971527e+00;3.000000000000000000e+00
3.380000000000000000e+02;-2.730342767268238713e-03;7.061848177029969587e-03;5.254641152582568107e-03;2.419976764647183476e+00;-2.628623124871620059e-03;2.328970199671140384e-03;5.254641152582567240e-03;2.400685243612934450e+00;4.000000000000000000e+00
3.390000000000000000e+02;4.826871341924790504e-03;-3.167399138048518359e-03;1.771485793693809187e-03;2.416484482733113115e+00;3.935328072025841978e-03;-1.120135486134092584e-04;1.771485793693697514e-03;2.412727302196848722e+00;3.000000000000000000e+00
3.400000000000000000e+02;-7.172111776902072300e-03;-5.778588387738738119e-03;5.335856711758595137e-04;2.411204000243316603e+00;-3.589426447431209866e-04;3.465707884618418611e-04;5.335856711760814499e-04;2.411590063736238410e+00;2.000000000000000000e+00
3.410000000000000000e+02;5.725722114191721113e-03;8.099528739859231108e-03;4.124434473443187171e-03;2.395655972211363061e+00;1.775420990945922317e-03;2.977232510768978990e-03;4.124434473442854104e-03;2.409254528059590506e+00;3.000000000000000000e+00
3.420000000000000000e+02;6.980839116419959578e-03;4.467367862149934643e-03;1.516658322424178224e-03;2.375288356216774588e+00;1.982203677990367063e-03;7.096827087322218897e-04;1.516658322424399401e-03;2.409853180196878331e+00;4.000000000000000000e+00
3.430000000000000000e+02;2.411589119003833270e-03;3.092354464456374685e-03;4.589096195234331280e-03;2.345273255523407041e+00;2.961403473993678981e-03;3.306061554232679611e-03;4.589096195234110102e-03;2.399162530273192040e+00;4.000000000000000000e+00
3.440000000000000000e+02;2.992476820996084474e-03;5.469025538008868981e-03;7.519989340014446647e-03;2.346578782878504743e+00;4.642358175184588265e-03;5.896185991370768431e-03;7.519989340014665222e-03;2.418168388917217193e+00;4.000000000000000000e+00
3.450000000000000000e+02;7.133987738673373824e-03;1.878846272257594929e-03;6.434514447303932294e-03;2.341261113231717150e+00;5.294021481385642602e-03;2.633446907050904229e-03;6.434514447303713719e-03;2.428450992108429851e+00;4.000000000000000000e+00
3.460000000000000000e+02;-5.295288716495913373e-03;-1.863781625834247391e-03;-2.486447356092935657e-03;2.340978050933579802e+00;1.140608901466708125e-03;2.877913325221963248e-03;-2.486447356092717081e-03;2.434893543124747595e+00;3.000000000000000000e+00
3.470000000000000000e+02;9.607995652447881563e-03;6.939942817550323606e-03;8.547085521603492442e-03;2.329430572936563415e+00;5.850111957377078509e-03;4.499329379805155904e-03;8.547085521603488972e-03;2.436588276762714056e+00;4.000000000000000000e+00
3.480000000000000000e+02;6.323281882228276585e-04;4.282994626539166072e-03;-6.106690505537012981e-04;2.322480110859225455e+00;3.022072592700431048e-03;4.870333075740522488e-03;-6.106690505537012981e-04;2.441249936808476129e+00;4.000000000000000000e+00
3.490000000000000000e+02;-1.079315361796812089e-03;2.458778691231802704e-03;5.275317390484663554e-03;2.318675035686673880e+00;1.322392704317082446e-03;3.113660006872347175e-03;5.275317390484663554e-03;2.448668960484220669e+00;4.000000000000000000e+00
3.500000000000000000e+02;1.331622776073529413e-03;-3.455239062427992169e-03;-5.915757295493328377e-03;2.305408180889042313e+00;4.609039866252884199e-03;2.185546040299468640e-03;-5.915757295493328377e-03;2.434848930952908219e+00;3.000000000000000000e+00
3.510000000000000000e+02;-6.761818774974191759e-03;-5.540196000137963261e-03;7.662157317550103569e-03;2.309379548577308316e+00;8.665675280509210765e-04;1.485051067443496353e-03;7.662157317550103569e-03;2.428310355674351495e+00;2.000000000000000000e+00
3.520000000000000000e+02;-7.969002740795261275e-03;-5.357780507436377126e-03;-3.705601457333049242e-03;2.318206754639878575e+00;2.299008268585311932e-04;1.551911190691909748e-03;-3.705601457332834137e-03;2.417239910367254829e+00;1.000000000000000000e+00
3.530000000000000000e+02;-4.442218499243429097e-03;-3.344672770846379706e-03;-7.520604832960294667e-03;2.336909120360757264e+00;8.300300873359811593e-04;1.385695862996735861e-03;-7.520604832960509772e-03;2.408782843914508476e+00;0.000000000000000000e+00
3.540000000000000000e+02;2.647178820725008819e-03;-3.229321912065361011e-03;-6.880312206257489793e-04;2.340556462032851393e+00;5.373125204631568064e-04;-2.437844006842507238e-03;-6.880312206259640850e-04;2.385586924397483877e+00;0.000000000000000000e+00
3.550000000000000000e+02;-2.022931626405648220e-03;-3.685873968071261275e-03;-2.985864327917215483e-03;2.368080750012953484e+00;-2.820509518660252457e-03;-3.662424458742319366e-03;-2.985864327916996908e-03;2.389586100133059166e+00;0.000000000000000000e+00
3.560000000000000000e+02;2.734239610933955622e-03;2.409291694314336096e-03;-2.490863136084611740e-05;2.392149805540488838e+00;-1.316030588765976228e-03;-1.480545316003348266e-03;-2.490863136084958684e-05;2.399060938529647302e+00;1.000000000000000000e+00
3.570000000000000000e+02;-9.110613661499900040e-03;-6.913402241781364810e-03;-1.173418305141651560e-02;2.404844866926259428e+00;-4.942795321751750071e-03;-3.830390474974486315e-03;-1.173418305141651213e-02;2.390078769797110869e+00;0.000000000000000000e+00
3.580000000000000000e+02;3.022167002802653157e-04;1.651741180227477013e-03;2.426043054722321415e-03;2.419173899012446505e+00;-3.938980256037012684e-03;-3.255742603590190687e-03;2.426043054722102840e-03;2.392969164452747766e+00;1.000000000000000000e+00
3.590000000000000000e+02;7.154673482574938626e-03;6.682913252032365858e-03;2.563949483849973371e-03;2.419712433011055541e+00;-3.618043368141116156e-04;-6.006472457225006667e-04;2.563949483850410521e-03;2.394072501656090424e+00;2.000000000000000000e+00
3.600000000000000000e+02;5.781304518314607510e-03;6.149525116548058834e-03;5.032661392207517237e-04;2.408343086120426690e+00;-6.241010130880672580e-04;-4.376781798176229699e-04;5.032661392205348833e-04;2.392843664152688898e+00;3.000000000000000000e+00
3.610000000000000000e+02;-3.551848959113014514e-03;-5.460882981711968898e-03;3.142096450827162532e-03;2.413702016727370392e+00;1.111123791009138717e-04;-8.553939299159041276e-04;3.142096450826942222e-03;2.398927265385237817e+00;2.000000000000000000e+00
3.620000000000000000e+02;2.367528840842320070e-03;5.645924579791627984e-03;-8.778770236668594421e-03;2.403461186129417726e+00;-2.473114590173804139e-03;-8.133274268027415599e-04;-8.778770236668374111e-03;2.399516225550056170e+00;3.000000000000000000e+00
3.630000000000000000e+02;-5.247326396357533673e-03;-3.291099477245949811e-03;4.365258113230397613e-03;2.405262728128387373e+00;1.192667588664174383e-03;2.183066731271325611e-03;4.365258113230177303e-03;2.400847335646774106e+00;2.000000000000000000e+00
3.640000000000000000e+02;1.013420898092977362e-02;7.480769411030319116e-03;1.046931795804025879e-02;2.393890919030038145e+00;2.542203744538652777e-03;1.198819575087703426e-03;1.046931795804025879e-02;2.400856040631207833e+00;3.000000000000000000e+00
3.650000000000000000e+02;8.397648474539901042e-03;7.337289142948129339e-03;1.899554842450502934e-03;2.387050014040103640e+00;3.719051297176624582e-03;3.182212261477780635e-03;1.899554842450936615e-03;2.412035142544836308e+00;4.000000000000000000e+00
3.660000000000000000e+02;3.024278586516007672e-03;4.176333874006121771e-03;4.040268487298562250e-03;2.374293941774790806e+00;3.464756777887850747e-03;4.048019669231982254e-03;4.040268487298343675e-03;2.416375079033638240e+00;4.000000000000000000e+00
3.670000000000000000e+02;-2.931305675863069005e-03;-3.646866504354945304e-03;5.711074496798779210e-04;2.380158594337852929e+00;8.371126473902118503e-04;4.748382997171590736e-04;5.711074496796628153e-04;2.429546644352849061e+00;3.000000000000000000e+00
3.680000000000000000e+02;1.152107189262967235e-02;5.983808779955746004e-03;6.144552910717679395e-03;2.373355873757160506e+00;5.118538183851384371e-03;2.315130979091598040e-03;6.144552910718324712e-03;2.438249133595081997e+00;4.000000000000000000e+00
3.690000000000000000e+02;-4.772171225348023627e-03;-1.420529035409914820e-03;1.784357123436518255e-03;2.368235439701303235e+00;2.939998720513370412e-04;1.990870270270880815e-03;1.784357123436088044e-03;2.439072586144766852e+00;3.000000000000000000e+00
3.700000000000000000e+02;-1.024507794830266383e-02;-4.463349686968973162e-03;1.029347729975572945e-03;2.370512811385870222e+00;-5.880806364719909363e-04;2.339094455982487775e-03;1.029347729975357839e-03;2.436573660665321217e+00;2.000000000000000000e+00
3.710000000000000000e+02;1.168389620749786528e-02;6.489470289553364579e-03;-8.621497746452051747e-03;2.361885704767136662e+00;4.570486738343301769e-03;1.940651249828007074e-03;-8.621497746451836641e-03;2.432215629556516046e+00;3.000000000000000000e+00
3.720000000000000000e+02;-1.158517452590154817e-02;-4.380204207287380358e-03;1.100840582298728831e-03;2.362070183604010776e+00;-1.791134638896366149e-03;1.856599862838301251e-03;1.100840582298728831e-03;2.426990477135987589e+00;2.000000000000000000e+00
3.730000000000000000e+02;1.817553370586935668e-03;-5.299047689870661770e-03;-2.244368220070402931e-04;2.368948070310934462e+00;4.594451614312752841e-03;9.914567267077373236e-04;-2.244368220070402931e-04;2.418035693842661260e+00;1.000000000000000000e+00
3.740000000000000000e+02;-6.448804055480795994e-03;-6.088043669473859609e-03;-4.253593852638522244e-03;2.387772051667155448e+00;-1.958800026193488475e-03;-1.776154151373318668e-03;-4.253593852638522244e-03;2.414003486286810052e+00;0.000000000000000000e+00
3.750000000000000000e+02;-6.609051246832114979e-04;4.875482696693536622e-04;7.836457954491837796e-03;2.413599991445149584e+00;1.178677591967644545e-03;1.760116915789852743e-03;7.836457954491622691e-03;2.416953265490063174e+00;0.000000000000000000e+00
3.760000000000000000e+02;-1.682207182759562492e-03;8.527887347063861645e-04;-1.185446892467068719e-02;2.410813649887788124e+00;-4.840745091711243231e-03;-3.557326609610445001e-03;-1.185446892467046862e-02;2.402464225575817292e+00;1.000000000000000000e+00
3.770000000000000000e+02;-6.502505540312460142e-03;-6.466808836103475622e-03;3.977806163011899515e-03;2.420540101484495832e+00;-2.929722093944570060e-03;-2.911649555990464266e-03;3.977806163012114621e-03;2.392970782054738788e+00;0.000000000000000000e+00
3.780000000000000000e+02;2.326575820227744229e-03;-1.227860517629450476e-03;-4.253530121950663268e-03;2.432493756165187371e+00;7.356275045150573177e-05;-1.725978328895372282e-03;-4.253530121950878373e-03;2.386873153080572241e+00;0.000000000000000000e+00
3.790000000000000000e+02;6.067755971547253435e-04;3.220777680206315940e-03;-1.866485050475392288e-03;2.436820483354737554e+00;-2.708607462674997302e-03;-1.385189715717841108e-03;-1.866485050475392288e-03;2.383212711874374445e+00;1.000000000000000000e+00
3.800000000000000000e+02;-5.471590403116829981e-03;-9.166359461893543170e-03;-6.046672491157232404e-03;2.437366916553705298e+00;-5.166406016957864056e-03;-7.036994787715467048e-03;-6.046672491157232404e-03;2.370062844382622380e+00;0.000000000000000000e+00
3.810000000000000000e+02;-2.129044509042561650e-03;1.589435445804573965e-03;-1.536175590447486777e-03;2.440832005237241642e+00;-5.082437399616161755e-03;-3.199844269390246521e-03;-1.536175590447268202e-03;2.368899609151790653e+00;1.000000000000000000e+00
3.820000000000000000e+02;7.070754655278302381e-03;6.407775499863314905e-03;-1.583530626364848537e-03;2.446422430413416560e+00;4.190988642147619458e-04;8.344558152319214717e-05;-1.583530626365285687e-03;2.379974415337071214e+00;2.000000000000000000e+00
3.830000000000000000e+02;-2.672856039676381468e-03;-5.530785314246534912e-03;6.931465965524408190e-03;2.454079833036445724e+00;3.607265318609012561e-04;-1.086186745690567723e-03;6.931465965524408190e-03;2.384095374944048107e+00;1.000000000000000000e+00
3.840000000000000000e+02;2.201766375172331536e-03;4.221506367337389543e-03;-3.249070492542346922e-03;2.454580768132724078e+00;-4.402576288411660932e-03;-3.380021728413014348e-03;-3.249070492542128347e-03;2.393699158684952977e+00;2.000000000000000000e+00
3.850000000000000000e+02;-6.574596127700588211e-03;-6.237360208043024601e-03;-8.641553391702964937e-03;2.458197937372434971e+00;-8.089194404332436528e-04;-6.381835393871257422e-04;-8.641553391703183512e-03;2.395336992639079732e+00;1.000000000000000000e+00
3.860000000000000000e+02;-4.257085743842183023e-03;-5.366934736431405728e-03;1.230947215885343053e-03;2.481206700381290986e+00;-1.357942669657594137e-03;-1.919837345548763841e-03;1.230947215885563363e-03;2.408463968478763206e+00;0.000000000000000000e+00
3.870000000000000000e+02;2.736087651525748177e-03;2.466924712693212285e-03;-3.075375886500557841e-03;2.478089359648372181e+00;-2.036899649933053558e-03;-2.173171542133790768e-03;-3.075375886500778151e-03;2.404684277423895900e+00;1.000000000000000000e+00
3.880000000000000000e+02;-7.569895869305974523e-03;-6.400865674311979892e-03;-7.239814407734651396e-03;2.494410049954619790e+00;-4.148139242931551951e-03;-3.556282290400843149e-03;-7.239814407734651396e-03;2.417212190116504900e+00;0.000000000000000000e+00
3.890000000000000000e+02;3.399316642871547112e-03;2.610049283502134665e-03;9.735815705790450483e-03;2.498169432782859190e+00;-1.238684591406843949e-03;-1.638275103310382619e-03;9.735815705790450483e-03;2.423613214028019769e+00;1.000000000000000000e+00
3.900000000000000000e+02;3.385747229844290884e-03;4.256388558333150385e-03;-2.177954791272532047e-03;2.494596496391782825e+00;-3.064609339901047669e-03;-2.623820790868446051e-03;-2.177954791272311737e-03;2.432652580391580166e+00;2.000000000000000000e+00
3.910000000000000000e+02;-4.051721148739660661e-03;-5.394525585097807718e-03;-3.588923035179295180e-03;2.495162024182436156e+00;1.410376766049659114e-03;7.305413392566587061e-04;-3.588923035179515490e-03;2.435230369660585481e+00;1.000000000000000000e+00
3.920000000000000000e+02;-6.354893485321311264e-03;-6.039758453524328441e-03;-1.042295296797432491e-03;2.511647031086434279e+00;-2.112846157267651848e-03;-1.953299500257660304e-03;-1.042295296797432491e-03;2.444671559948954798e+00;0.000000000000000000e+00
3.930000000000000000e+02;1.854505906359570078e-03;1.303464887051616894e-03;-5.656278289868210858e-03;2.517094971302812123e+00;-2.173073395654132045e-03;-2.452054605723473502e-03;-5.656278289867987946e-03;2.451027419586137679e+00;1.000000000000000000e+00
3.940000000000000000e+02;-5.923258884760817383e-03;-6.686953051939316384e-03;-5.010260534301439785e-03;2.537900404746904481e+00;-2.906897454385479196e-03;-3.293540762990581489e-03;-5.010260534301662697e-03;2.466239162298367926e+00;0.000000000000000000e+00
3.950000000000000000e+02;1.649157332165723799e-04;4.835925775262345239e-03;4.895651710809102546e-03;2.555136914029578765e+00;-1.280949757593345673e-03;1.083890586620141899e-03;4.895651710809325458e-03;2.485629505478207157e+00;1.000000000000000000e+00
3.960000000000000000e+02;-7.942147577813925274e-03;-7.109482055606228257e-03;-5.623294004498200459e-03;2.577808561232331819e+00;-4.129702610987960598e-03;-3.708140464379960227e-03;-5.623294004498086834e-03;2.503573524802007899e+00;0.000000000000000000e+00
3.970000000000000000e+02;4.126652319228894805e-03;1.348814883854174140e-03;-6.477943176776794487e-03;2.579544316260057535e+00;-1.461494466846201268e-03;-2.867858824385359495e-03;-6.477943176777016532e-03;2.509513469904975480e+00;1.000000000000000000e+00
3.980000000000000000e+02;-6.077754861058225905e-03;-6.320126887400849547e-03;-3.612856387506316325e-04;2.603865172784419535e+00;-2.585899992603911401e-03;-2.708608173713444173e-03;-3.612856387505206102e-04;2.528993529585705780e+00;0.000000000000000000e+00
3.990000000000000000e+02;-2.149671926527291221e-03;-3.762815605493567694e-03;-3.098423181938349258e-03;2.603896224734326026e+00;-2.927916350646257715e-03;-3.744619209063070053e-03;-3.098423181938574772e-03;2.525407810222793259e+00;0.000000000000000000e+00
4.000000000000000000e+02;-6.530026112612620157e-03;-2.247574961741032745e-03;-9.059166484986010126e-03;2.633698115635427328e+00;-3.980779255768755395e-03;-1.812658621785038365e-03;-9.059166484986010126e-03;2.550432194639706385e+00;0.000000000000000000e+00
4.010000000000000000e+02;9.519564689944547131e-04;-2.643637270263283004e-03;-5.236251957315682382e-03;2.644398634464528275e+00;-6.857880610754707451e-04;-2.506166321764037933e-03;-5.236251957315453398e-03;2.557223956215135541e+00;0.000000000000000000e+00
4.020000000000000000e+02;1.809989562376540864e-03;1.191700513215151330e-03;2.356881872812965906e-03;2.623528712740182289e+00;-2.955397665868735382e-03;-3.268425228361805310e-03;2.356881872812854883e-03;2.542754498645286798e+00;1.000000000000000000e+00
4.030000000000000000e+02;-2.529934736915998017e-04;5.017572972665305595e-03;-2.831244244861245984e-03;2.624842740123964013e+00;-4.531255205373939735e-03;-1.862871267637041320e-03;-2.831244244861134962e-03;2.560578224806719483e+00;2.000000000000000000e+00
4.040000000000000000e+02;1.299686824814475644e-02;7.727608026744766517e-03;4.977740084999876524e-03;2.608424077197153412e+00;3.672226349558837394e-03;1.004503727779071723e-03;4.977740084999876524e-03;2.571685414246342560e+00;3.000000000000000000e+00
4.050000000000000000e+02;7.326710853469364793e-03;4.875519021727951069e-03;6.870058874651106817e-03;2.589160916770928189e+00;1.822144621361673419e-03;5.811544965427899168e-04;6.870058874650877834e-03;2.586403472638972634e+00;4.000000000000000000e+00
4.060000000000000000e+02;-4.767828049859652861e-03;-1.526786136609111638e-03;1.185723004616966170e-03;2.568568348865577278e+00;7.347672994039190775e-04;2.375642956863406943e-03;1.185723004616966170e-03;2.588343281243657312e+00;3.000000000000000000e+00
4.070000000000000000e+02;7.606741546002000753e-04;3.347388090567122998e-03;-2.654789592438082380e-03;2.547134111423297043e+00;-1.331211275041571662e-03;-2.160897925316748736e-05;-2.654789592437967888e-03;2.597656852205411759e+00;4.000000000000000000e+00
4.080000000000000000e+02;-2.002747101278422315e-04;-1.001039559348583519e-03;6.040616729579215138e-04;2.515536650929111939e+00;4.576751519576222754e-03;4.171340055113633219e-03;6.040616729581470279e-04;2.582841072360711365e+00;3.000000000000000000e+00
4.090000000000000000e+02;-4.783342171050707775e-03;-6.061133272082269707e-03;3.358311685387277423e-03;2.502385307396606695e+00;1.910355958700610951e-03;1.263435502526007170e-03;3.358311685387166401e-03;2.575092786836762127e+00;2.000000000000000000e+00
4.100000000000000000e+02;-7.032108177819244160e-03;-5.894627169866911709e-03;2.522263821997720173e-03;2.500694729294528962e+00;9.121117761272216906e-04;1.487995996920753183e-03;2.522263821997605682e-03;2.567247796192439147e+00;1.000000000000000000e+00
4.110000000000000000e+02;-1.258530045674555176e-03;5.570580347320181619e-03;7.327716893997318626e-05;2.488820927742712019e+00;-2.382866249173585388e-03;1.074577778364494557e-03;7.327716894030972261e-05;2.559131115607882201e+00;2.000000000000000000e+00
4.120000000000000000e+02;1.919299883809257035e-02;7.312014131029994507e-03;4.736236811208029140e-03;2.492103500200967492e+00;8.217477995676455288e-03;2.202369547752963674e-03;4.736236811207578112e-03;2.576024961594658880e+00;3.000000000000000000e+00
4.130000000000000000e+02;2.115333938110551537e-03;7.027516929539956436e-03;6.466657062776463502e-03;2.485719312425233696e+00;1.437786892757433876e-03;3.924728349043365982e-03;6.466657062776463502e-03;2.589929715696991597e+00;4.000000000000000000e+00
4.140000000000000000e+02;-3.673284278922495094e-05;-7.695912637822391322e-04;-4.830025678978848783e-03;2.483355898326549127e+00;4.013554720948216831e-03;3.642522943032831112e-03;-4.830025678978623269e-03;2.597048239056897856e+00;3.000000000000000000e+00
4.150000000000000000e+02;-1.154879315390835992e-03;-3.964720151623954414e-03;9.938244911300157455e-03;2.470873120599455408e+00;4.672510701738453315e-03;3.249943652956777118e-03;9.938244911300265008e-03;2.582051672806441989e+00;2.000000000000000000e+00
4.160000000000000000e+02;-6.739592764994514762e-03;-4.984337597198715969e-03;-2.248983487772679424e-03;2.505743461780681081e+00;8.710635838087288363e-04;1.759714688779320801e-03;-2.248983487772790012e-03;2.605254955072671130e+00;1.000000000000000000e+00
4.170000000000000000e+02;-8.514053316972074181e-03;-6.671353581833672913e-03;-4.210553737428523319e-03;2.519847490973066151e+00;-2.291397325181444844e-03;-1.358474758819706862e-03;-4.210553737428523319e-03;2.597570197027692540e+00;0.000000000000000000e+00
4.180000000000000000e+02;2.675305314451262989e-03;1.668165438904356535e-03;-1.099082881911021131e-02;2.513447656074058845e+00;-9.474894048971324589e-04;-1.457384478665016414e-03;-1.099082881911043683e-02;2.579394156207968081e+00;1.000000000000000000e+00
4.190000000000000000e+02;-7.462385206761536910e-03;-9.062048417968288083e-03;-6.771693987645679286e-03;2.526691574847857780e+00;-4.294012995607675992e-03;-5.103890958824172652e-03;-6.771693987645564794e-03;2.573411556664142896e+00;0.000000000000000000e+00
4.200000000000000000e+02;6.092365410502072198e-04;5.699227593808607606e-04;-3.435031303177616541e-03;2.537752201322521994e+00;-3.204077316971001149e-03;-3.223981109970460585e-03;-3.435031303177502049e-03;2.575250791349121382e+00;1.000000000000000000e+00
4.210000000000000000e+02;-7.145507428551439721e-03;-5.255677610527385857e-03;1.531267573581275576e-04;2.551599001245454357e+00;-2.844560439945856972e-03;-1.887776841295412539e-03;1.531267573583565411e-04;2.572863286553035866e+00;0.000000000000000000e+00
4.220000000000000000e+02;-1.957840000152517509e-03;-4.468441867937658456e-03;-9.481283612050570020e-03;2.570888410168252314e+00;-3.583981819338263874e-03;-4.855050074759035411e-03;-9.481283612050799003e-03;2.577659645198237204e+00;0.000000000000000000e+00
