time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState
6.770000000000000000e+02;3.785228242774968388e-03;5.831515525996228133e-03;1.228676489299743158e-02;2.447666672363812967e+00;4.150923347754631454e-04;1.613171272805052903e-03;1.228676489299740382e-02;2.439587402720607923e+00;3.000000000000000000e+00
6.780000000000000000e+02;3.176442959193725990e-03;-1.872653998457221580e-03;1.032708616762439968e-02;2.454690564279903953e+00;7.599390317309273613e-03;4.643198989418992340e-03;1.032708616762458009e-02;2.448503012520077959e+00;2.000000000000000000e+00
6.790000000000000000e+02;-7.773999466289233107e-03;-6.503930499330928816e-03;-1.352024142375581051e-02;2.466517681222944791e+00;-1.544201382751450580e-03;-8.005898226178254085e-04;-1.352024142375599092e-02;2.453166069386768733e+00;1.000000000000000000e+00
6.800000000000000000e+02;-1.043956814425985036e-02;-6.330000131816782005e-03;-2.257307847675817103e-02;2.465546786592495376e+00;-5.695741544891760877e-03;-3.289634191110321626e-03;-2.257307847675830981e-02;2.440420391405941913e+00;0.000000000000000000e+00
6.810000000000000000e+02;3.585267125958635503e-03;1.730787903481620371e-03;-4.295309425795187930e-04;2.456260403825434757e+00;-1.254075448794508829e-03;-2.339852854382262759e-03;-4.295309425790955205e-04;2.430011942763832256e+00;1.000000000000000000e+00
6.820000000000000000e+02;6.892028659797183598e-04;2.214404528928487492e-03;-2.266636027117088781e-04;2.431976193651250728e+00;-4.030549569532526633e-03;-3.137560592075719357e-03;-2.266636027119170449e-04;2.413320431346697603e+00;2.000000000000000000e+00
6.830000000000000000e+02;1.142702435291943763e-02;6.401979439833838104e-03;1.076906529186580364e-02;2.409137764431497963e+00;4.743140755703034728e-03;1.801031638187899908e-03;1.076906529186597711e-02;2.405217626819627696e+00;3.000000000000000000e+00
6.840000000000000000e+02;-1.008595621394532682e-02;-6.474641347477425035e-03;-7.847578995268313096e-03;2.389862257520826372e+00;-2.191271935047922614e-03;-7.688637658551100706e-05;-7.847578995268292279e-03;2.387101070020291260e+00;2.000000000000000000e+00
6.850000000000000000e+02;-7.153652204182583962e-03;-4.346808354262335361e-03;2.241490409784224064e-02;2.414253585487490472e+00;-6.330801340064806659e-04;1.010296397969789872e-03;2.241490409784217819e-02;2.404299462022099210e+00;1.000000000000000000e+00
6.860000000000000000e+02;-2.565051654585426277e-03;-7.878471927822788823e-03;-2.884543333692054373e-02;2.421551223849546020e+00;-1.728758932497256873e-03;-4.839708685478130712e-03;-2.884543333692066863e-02;2.399261298840225543e+00;0.000000000000000000e+00
6.870000000000000000e+02;1.340494094863309282e-04;7.438767114379685186e-04;5.770452254000406345e-03;2.422729165744447410e+00;-3.995025069283453245e-03;-3.637977819713714145e-03;5.770452254000600634e-03;2.399793613634417344e+00;1.000000000000000000e+00
6.880000000000000000e+02;-5.085162345019572649e-03;-2.970260917484077168e-03;2.014631332805112696e-02;2.460191967824025827e+00;-1.482003489842495525e-03;-2.437517169290442931e-04;2.014631332805084940e-02;2.429405981136280257e+00;0.000000000000000000e+00
6.890000000000000000e+02;1.843322948435227593e-03;2.675365391597392395e-03;-1.329071715648555418e-03;2.471625300827435812e+00;-2.069134132173494622e-03;-1.581982335417952967e-03;-1.329071715648347252e-03;2.442881461458056513e+00;1.000000000000000000e+00
6.900000000000000000e+02;-4.614566685257989742e-03;-4.888651321085762946e-03;-1.592638427350871050e-02;2.498563876678194351e+00;-1.971873589395781168e-03;-2.132347161271683222e-03;-1.592638427350885622e-02;2.464612442682584614e+00;0.000000000000000000e+00
6.910000000000000000e+02;3.958447800528869243e-03;3.032741256553672660e-03;8.198906775897789323e-03;2.532905304197522689e+00;-4.979246922183627744e-04;-1.039915800811364033e-03;8.198906775897962795e-03;2.502828204625005437e+00;1.000000000000000000e+00
6.920000000000000000e+02;-7.899571739552774252e-03;-5.312031181705312299e-03;-3.416476779222234195e-02;2.541133984794781586e+00;-3.871133445154509301e-03;-2.356156604378642494e-03;-3.416476779222222399e-02;2.507262056422060237e+00;0.000000000000000000e+00
6.930000000000000000e+02;4.870597338269555543e-03;-2.563167912975672369e-03;2.714937572607947075e-02;2.567592640968403561e+00;1.305697790222298815e-03;-3.046690875240620766e-03;2.714937572607917238e-02;2.531447788065042559e+00;0.000000000000000000e+00
6.940000000000000000e+02;-3.647187552219044449e-03;1.230460929521295932e-03;-2.130138925380661852e-02;2.564638548674789575e+00;-5.439986490058806856e-03;-2.584176379229322085e-03;-2.130138925380655607e-02;2.534213891696391663e+00;1.000000000000000000e+00
6.950000000000000000e+02;1.222698484344987568e-02;6.312069087550456481e-03;1.302839517254496954e-02;2.561914787255777259e+00;4.690919485509009723e-03;1.227800672491327627e-03;1.302839517254493484e-02;2.545062235115344684e+00;2.000000000000000000e+00
6.960000000000000000e+02;-1.372030369330437538e-02;-6.824116202072780246e-03;-7.955186023532040407e-04;2.557212570089588244e+00;-5.063903777948478013e-03;-1.026261041420631348e-03;-7.955186023527807682e-04;2.541630797268584097e+00;1.000000000000000000e+00
6.970000000000000000e+02;4.924659831621325257e-03;4.294852307893851084e-03;5.310296208856098155e-03;2.568387254907644746e+00;-1.196050787729274756e-04;-4.883505307813201801e-04;5.310296208855654065e-03;2.562818022910684945e+00;2.000000000000000000e+00
6.980000000000000000e+02;-7.026200919773503695e-03;-6.804938418217443274e-03;-1.574169449967580126e-02;2.560211729712063011e+00;-9.310248471038617968e-04;-8.014780600697629653e-04;-1.574169449967553758e-02;2.552640081970875663e+00;1.000000000000000000e+00
6.990000000000000000e+02;-1.916619140690106748e-03;-5.034276833679726670e-03;1.200972962141370892e-02;2.584515241426609045e+00;4.564294626087095352e-04;-1.368925192421363568e-03;1.200972962141345912e-02;2.568207821247965317e+00;0.000000000000000000e+00
7.000000000000000000e+02;-3.177607139858942831e-03;-3.418372076524414660e-03;-2.887903826003081903e-02;2.600778114589589407e+00;-3.563492669094045495e-03;-3.704457919672568544e-03;-2.887903826003073229e-02;2.578751099666986235e+00;0.000000000000000000e+00
7.010000000000000000e+02;-4.277302306642347118e-03;-2.502314945899475340e-03;1.933742679565886996e-02;2.629812602730055460e+00;-3.913722007845815698e-03;-2.874486222327415907e-03;1.933742679565881098e-02;2.603360716037529166e+00;0.000000000000000000e+00
7.020000000000000000e+02;-1.825495355651449159e-03;-3.960076661566100387e-03;-1.594283471178531419e-02;2.633612574963565489e+00;-3.233859293570923166e-03;-4.483633421132407482e-03;-1.594283471178526562e-02;2.604390921768499734e+00;0.000000000000000000e+00
7.030000000000000000e+02;-1.933757984066364344e-03;-1.986438648987454147e-03;8.211885639987911989e-03;2.666555236702847331e+00;-2.480469347902219956e-03;-2.511313303978621181e-03;8.211885639987891172e-03;2.635684576881031749e+00;0.000000000000000000e+00
7.040000000000000000e+02;1.591621431184450652e-03;2.002582649126866121e-03;-3.262488028669936757e-02;2.659640430203699335e+00;-2.223318205858693108e-03;-1.982704884551850233e-03;-3.262488028669927043e-02;2.635868094296256459e+00;1.000000000000000000e+00
7.050000000000000000e+02;-9.973954788225838919e-03;-6.298179221234732894e-03;1.997437744199548337e-02;2.673694181193109642e+00;-5.147792199619680154e-03;-2.995665602418130791e-03;1.997437744199542439e-02;2.647366327072717240e+00;0.000000000000000000e+00
7.060000000000000000e+02;-2.863110797352706738e-03;-9.753290894788380072e-04;-1.117277288692355465e-02;2.664632282875709635e+00;-5.699319764249116682e-03;-4.594044115836339037e-03;-1.117277288692352169e-02;2.644301207504859974e+00;1.000000000000000000e+00
7.070000000000000000e+02;4.783824630957909940e-03;6.036597309502851616e-03;1.025123210365916707e-03;2.649611014063417258e+00;4.073973475673051126e-04;1.140882119041258802e-03;1.025123210366133547e-03;2.643023737363277892e+00;2.000000000000000000e+00
7.080000000000000000e+02;-8.015112375769732622e-03;-8.450267708014734536e-03;-1.095565824342761840e-02;2.655402129613554152e+00;-2.055867863735905132e-03;-2.310646575703123595e-03;-1.095565824342758197e-02;2.648970055283934588e+00;1.000000000000000000e+00
7.090000000000000000e+02;-5.698954693206546851e-03;-8.665521765030444190e-03;-1.233248297308422829e-03;2.661821035460690155e+00;-3.159380125655440741e-03;-4.896272866057621576e-03;-1.233248297308640754e-03;2.648315995192471295e+00;0.000000000000000000e+00
7.100000000000000000e+02;-2.446178127840363536e-03;7.953332929980932997e-05;-6.758810531321404920e-03;2.656290996905854129e+00;-4.808865187287014731e-03;-3.330088612193346509e-03;-6.758810531321161191e-03;2.645222627511122582e+00;1.000000000000000000e+00
7.110000000000000000e+02;5.614555370400335643e-03;2.550366845525925408e-03;-2.465615928195656614e-03;2.642292316570468813e+00;-7.285393025881076179e-04;-2.522588341501583176e-03;-2.465615928195872587e-03;2.642548526077213911e+00;2.000000000000000000e+00
7.120000000000000000e+02;-1.242891336830254101e-03;-5.399832154188211053e-03;1.603017372195112561e-02;2.646617535006690058e+00;2.931879236218008777e-03;4.980356206372993366e-04;1.603017372195107704e-02;2.645853727081428186e+00;1.000000000000000000e+00
7.130000000000000000e+02;-9.676336668624774262e-04;3.313199868374180901e-03;-1.064097534662013407e-02;2.640171525020453380e+00;-4.018948778880052086e-03;-1.512567325097052828e-03;-1.064097534661999009e-02;2.647757015671042158e+00;2.000000000000000000e+00
7.140000000000000000e+02;-2.166655170423442689e-05;4.482964007409044604e-03;-1.427258393451416064e-02;2.612630699865514217e+00;-2.024567056740970983e-03;6.128451193158773735e-04;-1.427258393451422656e-02;2.634648066091630270e+00;3.000000000000000000e+00
7.150000000000000000e+02;1.113500842802748331e-02;4.044063269478898048e-03;2.615364050434709070e-02;2.591574730790609848e+00;6.608157935815144046e-03;2.456486704292715206e-03;2.615364050434700743e-02;2.630518053027128822e+00;4.000000000000000000e+00
7.160000000000000000e+02;-1.203072288343570717e-03;1.562605233060530840e-03;-4.336377227068297091e-03;2.568155581133004350e+00;2.160330601716019261e-03;3.779604696289878829e-03;-4.336377227068283213e-03;2.618063146458772028e+00;4.000000000000000000e+00
7.170000000000000000e+02;-3.871274993610403226e-03;-3.159532408227680444e-03;8.318965981433163251e-03;2.565291179479439077e+00;1.771150375680978495e-03;2.187867914727310847e-03;8.318965981433357540e-03;2.615266625924687727e+00;3.000000000000000000e+00
7.180000000000000000e+02;-3.015491668970554651e-03;-3.608310723730745462e-03;-6.049449394799670532e-03;2.565092473172611243e+00;3.342034457014558813e-03;2.994945351103325826e-03;-6.049449394799872627e-03;2.605054921277899282e+00;2.000000000000000000e+00
7.190000000000000000e+02;3.521640621879373878e-03;6.258204320790508590e-03;-5.659801627696811957e-04;2.532774554031175906e+00;-3.198644733672789675e-05;1.570241820964171642e-03;-5.659801627696785936e-04;2.573986092421709948e+00;3.000000000000000000e+00
7.200000000000000000e+02;1.000358523178569020e-02;6.515451914494062302e-03;2.451326437150790419e-02;2.520214251515628501e+00;5.987544231904645686e-03;3.945280130107711725e-03;2.451326437150804297e-02;2.568836066788343420e+00;4.000000000000000000e+00
7.210000000000000000e+02;-1.153594152880160761e-03;-3.063902229188036896e-03;-2.927022023400779535e-02;2.485518124301505871e+00;2.604993592559140536e-03;1.486529000544765944e-03;-2.927022023400792025e-02;2.530651509030680923e+00;3.000000000000000000e+00
7.220000000000000000e+02;-9.370295312930286558e-03;-4.751966666784082638e-03;3.203063292942200102e-02;2.490640457218391557e+00;-1.933560281154753091e-03;7.704208876751772461e-04;3.203063292942211204e-02;2.524324801203400526e+00;2.000000000000000000e+00
7.230000000000000000e+02;-2.309131168873608531e-03;-6.448274412136793809e-03;-1.968652768638012168e-03;2.502579914848332976e+00;3.422620330898462626e-04;-2.081161296519376536e-03;-1.968652768638001760e-03;2.519251071641459561e+00;1.000000000000000000e+00
7.240000000000000000e+02;5.294413067241397763e-03;5.192469831278259673e-03;-2.078441287412714084e-02;2.503951365214478031e+00;-1.139218719712349615e-03;-1.198905375092311487e-03;-2.078441287412663430e-02;2.516946107575850355e+00;2.000000000000000000e+00
7.250000000000000000e+02;2.093717699794522824e-03;5.149989289624956612e-03;-2.921012766311941594e-03;2.483442838882600867e+00;-2.399791092626009370e-03;-6.103773330341163983e-04;-2.921012766312371806e-03;2.502894086360450743e+00;3.000000000000000000e+00
7.260000000000000000e+02;-4.056763925559814243e-04;-4.500112032530742545e-03;1.188703972520456856e-02;2.497144629849126662e+00;3.158288133851785973e-03;7.610406194904217880e-04;1.188703972520453039e-02;2.511755250363352232e+00;2.000000000000000000e+00
7.270000000000000000e+02;-1.031217364895858218e-02;-4.685346363987062668e-03;-1.093472925264265747e-02;2.490690969977298774e+00;-3.459885859740330361e-03;-1.654397116695252579e-04;-1.093472925264284308e-02;2.492531630302108780e+00;1.000000000000000000e+00
7.280000000000000000e+02;1.021001413750321357e-02;6.061230928928788841e-03;1.594749538985384268e-02;2.491807089702306133e+00;2.130318721780169455e-03;-2.987487026232873988e-04;1.594749538985400922e-02;2.494011992912589903e+00;2.000000000000000000e+00
7.290000000000000000e+02;4.569266483255444988e-03;6.083158998902805925e-03;-1.446701212380445759e-02;2.474628749153869656e+00;-2.619172287425808321e-04;6.244503660276443102e-04;-1.446701212380441075e-02;2.485765864181043838e+00;3.000000000000000000e+00
7.300000000000000000e+02;-5.524996705102758199e-03;-5.683483015371582070e-03;6.439579333930866428e-03;2.454126444901882476e+00;-2.219891439290480606e-04;-3.147811540519865336e-04;6.439579333931281027e-03;2.462922415221357131e+00;2.000000000000000000e+00
7.310000000000000000e+02;1.034437579692265574e-02;9.121741668298141703e-03;2.248910853377220076e-02;2.452743066873933397e+00;4.649622856619607669e-03;3.933783878177013471e-03;2.248910853377169422e-02;2.468483792859685888e+00;3.000000000000000000e+00
7.320000000000000000e+02;4.060719016531461056e-03;4.514395614001812107e-03;3.139907048221715624e-03;2.440373354392161520e+00;1.724575602536457253e-03;1.990198313757393644e-03;3.139907048222131958e-03;2.467304475531035379e+00;4.000000000000000000e+00
7.330000000000000000e+02;-7.390043154224715249e-03;-1.741440797723092793e-03;-1.317223765275244568e-02;2.432858636024112453e+00;-8.243888277705557766e-04;2.482806387739705523e-03;-1.317223765275261568e-02;2.461056329094105433e+00;3.000000000000000000e+00
7.340000000000000000e+02;8.927043694964637011e-03;7.199330296310438304e-03;1.949573803037633890e-02;2.434984770340286708e+00;5.756495770089450903e-03;4.744938374971113815e-03;1.949573803037606481e-02;2.470251073534457831e+00;4.000000000000000000e+00
7.350000000000000000e+02;-3.356947566136581074e-04;-8.970129233812490499e-04;-1.737657711982616357e-02;2.433952716498176905e+00;3.735079790759210372e-03;3.406434111996550773e-03;-1.737657711982589642e-02;2.466598852271489672e+00;3.000000000000000000e+00
7.360000000000000000e+02;-1.396322230957286470e-03;-3.588352370436836969e-03;2.008532919862030322e-02;2.446537545389261492e+00;3.136956259597090124e-03;1.853546465102204333e-03;2.008532919862044547e-02;2.468569683159999251e+00;2.000000000000000000e+00
7.370000000000000000e+02;-3.444358832519575642e-03;-6.081633340864686654e-03;-1.784419428717849698e-02;2.457397215325261008e+00;-2.925222525872184232e-05;-1.573347752880163708e-03;-1.784419428717886474e-02;2.462882879835280203e+00;1.000000000000000000e+00
7.380000000000000000e+02;-5.119069154588123949e-03;-5.842619473930055207e-03;-7.107096560563613136e-03;2.476497737379976360e+00;-3.730236510435178121e-03;-4.153867349230955242e-03;-7.107096560563370274e-03;2.463527519991210113e+00;0.000000000000000000e+00
7.390000000000000000e+02;-4.869393695387289056e-03;-3.864736409446969945e-03;-1.765445110520706684e-02;2.492631328485391151e+00;-6.197957074294296875e-03;-5.609741165368609117e-03;-1.765445110520700439e-02;2.466104309391835780e+00;0.000000000000000000e+00
7.400000000000000000e+02;-2.389684916825465799e-03;-1.100754228082694020e-03;2.799373352068003709e-02;2.525731187837445546e+00;-3.741115860914301372e-03;-2.986460967916215736e-03;2.799373352068014811e-02;2.489482744065026232e+00;0.000000000000000000e+00
7.410000000000000000e+02;-1.284746079714661759e-03;1.688150641681748776e-03;-1.789952588563569272e-02;2.528000623866847985e+00;-5.099652504830853861e-03;-3.359053823478889977e-03;-1.789952588563584190e-02;2.492196657928858805e+00;1.000000000000000000e+00
7.420000000000000000e+02;-1.360988139605195935e-03;-6.945512346518210867e-03;1.665984302284748142e-03;2.564061829588693886e+00;-1.645655854657299133e-03;-4.915334010837969780e-03;1.665984302284959778e-03;2.521940820537476924e+00;0.000000000000000000e+00
7.430000000000000000e+02;-1.806383393875045373e-03;9.848610375946947881e-04;-6.689710040117974668e-03;2.566139636184044281e+00;-5.640697934035224237e-03;-4.006454691819524849e-03;-6.689710040118167222e-03;2.528547373622498373e+00;1.000000000000000000e+00
7.440000000000000000e+02;5.080411213844511498e-03;8.568648074603973930e-03;6.681817404206114377e-03;2.570014498843868456e+00;6.082746891864984629e-04;2.650599414557162914e-03;6.681817404205873251e-03;2.544961436836641777e+00;2.000000000000000000e+00
7.450000000000000000e+02;-5.448254868576467291e-03;-7.052461852632987971e-03;-2.415602182364712941e-02;2.555348761232810961e+00;-1.052225391208666538e-03;-1.991471124492279199e-03;-2.415602182364682410e-02;2.531477710869003417e+00;1.000000000000000000e+00
7.460000000000000000e+02;1.035631618991862679e-02;5.585765424419492087e-03;3.217147670478429089e-02;2.553693854470436619e+00;3.239059522218382114e-03;4.459539588841446300e-04;3.217147670478417293e-02;2.539737487114551051e+00;2.000000000000000000e+00
7.470000000000000000e+02;7.284037701134254972e-03;6.723820828265544836e-03;1.737980859385045845e-03;2.549507954215942007e+00;2.752915881603514026e-03;2.424914998435126479e-03;1.737980859385038906e-03;2.551764122614349706e+00;3.000000000000000000e+00
7.480000000000000000e+02;-1.250129191704316134e-02;-6.350439697044206466e-03;-1.628721430717739241e-02;2.545376831947945284e+00;-3.284100966803323030e-03;3.171560786456723013e-04;-1.628721430717733343e-02;2.550037372242921485e+00;2.000000000000000000e+00
7.490000000000000000e+02;2.629183323063014055e-04;-7.637657639477768434e-03;1.234580173478175974e-02;2.560755445287226095e+00;2.740513305796436760e-03;-1.885187957027474603e-03;1.234580173478193495e-02;2.558244467240958553e+00;1.000000000000000000e+00
7.500000000000000000e+02;-7.643767471438717154e-04;2.340700852782318098e-03;-2.521682502186168434e-02;2.540929895441574882e+00;-4.549185333884306348e-03;-2.731196186454919184e-03;-2.521682502186203823e-02;2.542323051435951164e+00;2.000000000000000000e+00
7.510000000000000000e+02;-9.158841728130473481e-03;-8.267179159023550772e-03;9.767914239877583879e-03;2.542350686064754672e+00;-3.219843625983653812e-03;-2.697784894232814479e-03;9.767914239877771229e-03;2.537176961383462270e+00;1.000000000000000000e+00
7.520000000000000000e+02;1.339864583490515959e-03;5.849901406287695560e-03;-7.359469383829335062e-03;2.543841799911539692e+00;-2.161937577765379870e-03;4.786399068511318355e-04;-7.359469383829531086e-03;2.543219552568796171e+00;2.000000000000000000e+00
7.530000000000000000e+02;1.813276765613550806e-02;9.511963720117186383e-03;1.040496329677194354e-02;2.544524047495605235e+00;1.023660371167156580e-02;5.189216812815831970e-03;1.040496329677212915e-02;2.555389710304651452e+00;3.000000000000000000e+00
7.540000000000000000e+02;-1.342316050316663678e-02;-7.699568448750616911e-03;-8.790510013623695565e-03;2.538546440953017846e+00;-4.800610269363111970e-03;-1.449509401710478984e-03;-8.790510013623664340e-03;2.548479799348991826e+00;2.000000000000000000e+00
7.550000000000000000e+02;-7.994903551222495852e-03;-6.181822441182170669e-03;1.088093261238026049e-02;2.548702082607561259e+00;-2.015304761324256122e-03;-9.537655001022882217e-04;1.088093261238000202e-02;2.549691378537304765e+00;1.000000000000000000e+00
7.560000000000000000e+02;-8.864976971367947989e-03;-9.690345012903119060e-03;-2.983723568597314996e-02;2.546431947843198706e+00;-6.454140696072155348e-03;-6.937384703301366362e-03;-2.983723568597282383e-02;2.533995125606853360e+00;0.000000000000000000e+00
7.570000000000000000e+02;9.476588366578303502e-05;-7.588845237734773153e-04;-1.266434413328923481e-03;2.522041333031127763e+00;-4.681467128018056145e-03;-5.181270152734777923e-03;-1.266434413328918276e-03;2.507242472495504249e+00;1.000000000000000000e+00
7.580000000000000000e+02;2.856558099635274350e-03;5.154998583107438248e-03;1.741312698907045153e-03;2.503476523750173044e+00;-1.934265252549215164e-03;-5.885533595311256971e-04;1.741312698907150971e-03;2.496028256211727747e+00;2.000000000000000000e+00
7.590000000000000000e+02;-1.971657244334748538e-03;-6.135887832289209365e-03;6.719315646109757720e-03;2.503922537086631372e+00;1.452551986573409615e-03;-9.855597103692534389e-04;6.719315646109733434e-03;2.493160968729991378e+00;1.000000000000000000e+00
7.600000000000000000e+02;3.458126660350897830e-03;5.355936679712527959e-03;3.886410532600261935e-03;2.501993213749061251e+00;-1.222412548214250883e-03;-1.112654325466089222e-04;3.886410532600025579e-03;2.497851904007310608e+00;2.000000000000000000e+00
7.610000000000000000e+02;-7.879345306584711883e-03;-3.687327200862643151e-03;2.014008929622324029e-02;2.518053355964972262e+00;-9.334957734801890838e-04;1.520885212750677784e-03;2.014008929622327845e-02;2.510135488743673982e+00;1.000000000000000000e+00
7.620000000000000000e+02;7.199657219866484326e-03;4.971366444280263253e-03;-3.236777038339010842e-02;2.500772471918815132e+00;8.830330052855203671e-04;-4.216069970864183558e-04;-3.236777038339010842e-02;2.499299870733647122e+00;2.000000000000000000e+00
7.630000000000000000e+02;8.546603633880031636e-03;9.223753862949289617e-03;2.276406441278367582e-02;2.499346910922061404e+00;4.126322388785803874e-03;4.522786479620927169e-03;2.276406441278370704e-02;2.511790918473503886e+00;3.000000000000000000e+00
7.640000000000000000e+02;5.006390459425073824e-03;4.157923015278799928e-03;-7.954611842809966235e-04;2.478919406825000671e+00;2.748567558259182309e-03;2.251799102153048682e-03;-7.954611842807728442e-04;2.507688529577841940e+00;4.000000000000000000e+00
7.650000000000000000e+02;7.051586126338715843e-05;-5.995099697371428227e-04;-2.510147552685243824e-03;2.467108089866338894e+00;1.590254130856040560e-03;1.197961297567343153e-03;-2.510147552685234283e-03;2.507151704409324111e+00;4.000000000000000000e+00
7.660000000000000000e+02;-2.509104952989019144e-03;-4.422261020314517677e-03;-4.651713584215086059e-03;2.452559345367814281e+00;2.032854877626076584e-03;9.127228178607629805e-04;-4.651713584215178866e-03;2.492414245909246429e+00;3.000000000000000000e+00
7.670000000000000000e+02;-7.039803902254407331e-03;-5.788474052785520796e-03;-3.783609219808353220e-04;2.450143535141838580e+00;-3.466336171836642555e-04;3.860063935661392498e-04;-3.783609219805004120e-04;2.481089038068934549e+00;2.000000000000000000e+00
7.680000000000000000e+02;5.232608805014825337e-03;4.952977655967055748e-03;-6.087053048009098688e-03;2.422815628731322057e+00;1.717903405420925789e-04;8.069345529229665637e-06;-6.087053048009073535e-03;2.456108239155736506e+00;3.000000000000000000e+00
7.690000000000000000e+02;4.963096598869592979e-03;6.422615436032078073e-03;2.337755787685185521e-02;2.410161461388586890e+00;2.891510107632840054e-03;3.746042505307294046e-03;2.337755787685153949e-02;2.451441629245632026e+00;4.000000000000000000e+00
7.700000000000000000e+02;2.399556526109972165e-03;-1.327834530976394756e-03;1.345458769325531129e-03;2.412189301124023633e+00;5.059631630225609744e-03;2.877284725217678363e-03;1.345458769325746234e-03;2.451753351105458556e+00;3.000000000000000000e+00
7.710000000000000000e+02;3.006849772081987560e-03;5.508704247906476281e-03;8.496071654403303253e-04;2.386775249436015045e+00;1.294982335767094761e-03;2.759790907895749712e-03;8.496071654405454310e-04;2.431619369036031486e+00;4.000000000000000000e+00
7.720000000000000000e+02;2.230413293225819160e-03;-3.653789826327913381e-03;8.452676275569399877e-03;2.381692214381903483e+00;4.093997903811735783e-03;6.488610051805718260e-04;8.452676275568931502e-03;2.422234967998399657e+00;3.000000000000000000e+00
7.730000000000000000e+02;-1.451019463645109031e-02;-7.025683153294479122e-03;-2.460183419537832067e-02;2.372679038922432593e+00;-6.132721023327097898e-03;-1.750620991265813831e-03;-2.460183419537823046e-02;2.401353349820497307e+00;2.000000000000000000e+00
7.740000000000000000e+02;1.322270849496581108e-02;1.100971109276435711e-02;3.571547566045913530e-02;2.382846983009221820e+00;6.813095242907366011e-03;5.517409344240192803e-03;3.571547566045921163e-02;2.411299013200957742e+00;3.000000000000000000e+00
7.750000000000000000e+02;1.055901264074918938e-02;7.077711850258405768e-03;-3.572521494172621603e-03;2.375655783878299232e+00;5.707998241774175918e-03;3.669734510072256151e-03;-3.572521494172815892e-03;2.410693303355722072e+00;4.000000000000000000e+00
7.760000000000000000e+02;-2.361284837396129821e-03;3.988263423002055830e-03;3.191098388185611978e-04;2.363608380424617739e+00;6.787657893706777745e-04;4.396357204399223284e-03;3.191098388187763035e-04;2.402643750705122372e+00;4.000000000000000000e+00
7.770000000000000000e+02;4.315669547330314160e-03;3.809165271600967184e-03;-1.652630480411296232e-03;2.343874515993533691e+00;4.604429156964823244e-03;4.307876414957861888e-03;-1.652630480411511338e-03;2.385315714130398224e+00;4.000000000000000000e+00
7.780000000000000000e+02;-1.736275414935123385e-04;2.538782409833989506e-04;3.096178630892038042e-03;2.325110923940043151e+00;4.905995035330568133e-04;7.408994873482066534e-04;3.096178630892024164e-03;2.367925363339194345e+00;4.000000000000000000e+00
7.790000000000000000e+02;3.141978229876413176e-03;5.833516283042655681e-04;5.746282414000200567e-03;2.320750178803250297e+00;6.014567656456859535e-03;4.516519622458331495e-03;5.746282414000394856e-03;2.356703555038377917e+00;3.000000000000000000e+00
7.800000000000000000e+02;2.813060476201945104e-03;3.236703332524987209e-03;1.798214299027951768e-02;2.314555711508675451e+00;-1.955286914195886183e-04;5.250959116619158262e-05;1.798214299027924012e-02;2.352387675163349456e+00;4.000000000000000000e+00
7.810000000000000000e+02;1.399606979935533180e-03;8.467808489197314881e-05;7.981855637154561256e-04;2.330805401280505951e+00;4.517275933922745845e-03;3.747399374030235819e-03;7.981855637158724592e-04;2.362048134346523387e+00;3.000000000000000000e+00
7.820000000000000000e+02;-4.189733964915509645e-03;-6.537371100453895356e-03;-1.620024813839136824e-02;2.334483049765558427e+00;-3.998399930268403679e-04;-1.774355990505446790e-03;-1.620024813839151395e-02;2.352362540041206262e+00;2.000000000000000000e+00
7.830000000000000000e+02;-1.180765857040873279e-02;-5.904200573094847693e-03;-1.010124753424455901e-03;2.344538938159959507e+00;-5.630531592645662831e-03;-2.174121172604306929e-03;-1.010124753424240795e-03;2.344561322280625415e+00;1.000000000000000000e+00
7.840000000000000000e+02;-3.526079648043939363e-04;-2.353748192471458167e-03;1.234120606516204283e-02;2.381537993473560100e+00;2.705322137974558450e-04;-9.011136144644743551e-04;1.234120606516177915e-02;2.361704157272608295e+00;0.000000000000000000e+00
7.850000000000000000e+02;3.777835274965946066e-04;-1.659137075642344583e-03;-4.685318774369166828e-03;2.416584732182488260e+00;-2.752443362830189755e-03;-3.945038211593379640e-03;-4.685318774369354178e-03;2.382385346273220961e+00;0.000000000000000000e+00
7.860000000000000000e+02;-5.837370533109426107e-03;1.717611481573733112e-03;-1.482872421352685044e-02;2.437167668423565470e+00;-8.515561004213356711e-03;-4.092201242755319490e-03;-1.482872421352679493e-02;2.400709063846291791e+00;1.000000000000000000e+00
7.870000000000000000e+02;-5.882601181421698300e-04;-5.739973674400891679e-03;-7.062078470324237300e-04;2.462143662556154133e+00;-9.904619173106837815e-04;-4.006734147082288700e-03;-7.062078470324237300e-04;2.416649956930663201e+00;0.000000000000000000e+00
7.880000000000000000e+02;1.579683288904877581e-03;1.395853824104897889e-03;-1.384016702842502666e-02;2.469466565522327350e+00;-3.662391649467355847e-03;-3.770021800801437450e-03;-1.384016702842497462e-02;2.425684050330977115e+00;1.000000000000000000e+00
