time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState
3.460000000000000000e+02;-5.295288716495913373e-03;-1.863781625834247391e-03;-2.486447356092935657e-03;2.340978050933579802e+00;3.905501397896138371e-04;2.363958266781367168e-03;-2.486447356092935657e-03;2.380113062561645787e+00;3.000000000000000000e+00
3.470000000000000000e+02;9.607995652447881563e-03;6.939942817550323606e-03;8.547085521603492442e-03;2.329430572936563415e+00;5.701171235322079200e-03;4.166814170474798795e-03;8.547085521603700609e-03;2.370904486848021353e+00;4.000000000000000000e+00
3.480000000000000000e+02;6.323281882228276585e-04;4.282994626539166072e-03;-6.106690505537012981e-04;2.322480110859225455e+00;2.757133242703366238e-03;4.856576614950758319e-03;-6.106690505536978286e-04;2.365000300033085701e+00;4.000000000000000000e+00
3.490000000000000000e+02;-1.079315361796812089e-03;2.458778691231802704e-03;5.275317390484663554e-03;2.318675035686673880e+00;1.044132520983245827e-03;3.078837207244444762e-03;5.275317390484660085e-03;2.361185672752198261e+00;4.000000000000000000e+00
3.500000000000000000e+02;1.331622776073529413e-03;-3.455239062427992169e-03;-5.915757295493328377e-03;2.305408180889042313e+00;3.180994669345710291e-03;4.281424078444451276e-04;-5.915757295493324908e-03;2.340462694781177966e+00;3.000000000000000000e+00
3.510000000000000000e+02;-6.761818774974191759e-03;-5.540196000137963261e-03;7.662157317550103569e-03;2.309379548577308316e+00;-1.366914661254214902e-03;-6.643777734416933534e-04;7.662157317549878055e-03;2.330473330760383988e+00;2.000000000000000000e+00
3.520000000000000000e+02;-7.969002740795261275e-03;-5.357780507436377126e-03;-3.705601457333049242e-03;2.318206754639878575e+00;-2.985851977183581751e-03;-1.484177336698325189e-03;-3.705601457332827198e-03;2.320753500362302546e+00;1.000000000000000000e+00
3.530000000000000000e+02;-4.442218499243429097e-03;-3.344672770846379706e-03;-7.520604832960294667e-03;2.336909120360757264e+00;-2.757433247577892321e-03;-2.126251203379864174e-03;-7.520604832960291197e-03;2.319785742760841707e+00;0.000000000000000000e+00
3.540000000000000000e+02;2.647178820725008819e-03;-3.229321912065361011e-03;-6.880312206257489793e-04;2.340556462032851393e+00;-2.065264904947239355e-03;-5.444752109248905680e-03;-6.880312206261791907e-04;2.309097481046129552e+00;0.000000000000000000e+00
3.550000000000000000e+02;-2.022931626405648220e-03;-3.685873968071261275e-03;-2.985864327917215483e-03;2.368080750012953484e+00;-4.874209166733971255e-03;-5.830542301143687434e-03;-2.985864327916778332e-03;2.326313468475411650e+00;0.000000000000000000e+00
3.560000000000000000e+02;2.734239610933955622e-03;2.409291694314336096e-03;-2.490863136084611740e-05;2.392149805540488838e+00;-2.975174647259229421e-03;-3.162047307744553226e-03;-2.490863136128326771e-05;2.350539124720169237e+00;1.000000000000000000e+00
3.570000000000000000e+02;-9.110613661499900040e-03;-6.913402241781364810e-03;-1.173418305141651560e-02;2.404844866926259428e+00;-6.511308150970014641e-03;-5.247724903774807215e-03;-1.173418305141606978e-02;2.357364382647068268e+00;0.000000000000000000e+00
3.580000000000000000e+02;3.022167002802653157e-04;1.651741180227477013e-03;2.426043054722321415e-03;2.419173899012446505e+00;-3.943594000485474427e-03;-3.167502765369110962e-03;2.426043054722101106e-03;2.374872165383568046e+00;1.000000000000000000e+00
3.590000000000000000e+02;7.154673482574938626e-03;6.682913252032365858e-03;2.563949483849973371e-03;2.419712433011055541e+00;9.969513180478756231e-04;7.256491034967962883e-04;2.563949483850190211e-03;2.386903714909743179e+00;2.000000000000000000e+00
3.600000000000000000e+02;5.781304518314607510e-03;6.149525116548058834e-03;5.032661392207517237e-04;2.408343086120426690e+00;1.318281939536453118e-03;1.530040068510492290e-03;5.032661392207517237e-04;2.392663404925666093e+00;3.000000000000000000e+00
3.610000000000000000e+02;-3.551848959113014514e-03;-5.460882981711968898e-03;3.142096450827162532e-03;2.413702016727370392e+00;1.894252384775384213e-03;7.963956252330026131e-04;3.142096450826938753e-03;2.402113468446235967e+00;2.000000000000000000e+00
3.620000000000000000e+02;2.367528840842320070e-03;5.645924579791627984e-03;-8.778770236668594421e-03;2.403461186129417726e+00;-3.552639389979364570e-04;1.530092152016354623e-03;-8.778770236668585747e-03;2.403137595062293741e+00;3.000000000000000000e+00
3.630000000000000000e+02;-5.247326396357533673e-03;-3.291099477245949811e-03;4.365258113230397613e-03;2.405262728128387373e+00;1.656104012542007620e-03;2.781100697211678907e-03;4.365258113230612719e-03;2.405165658548729102e+00;2.000000000000000000e+00
3.640000000000000000e+02;1.013420898092977362e-02;7.480769411030319116e-03;1.046931795804025879e-02;2.393890919030038145e+00;4.550893741552139438e-03;3.024940545660180502e-03;1.046931795804003501e-02;2.402194733826333639e+00;3.000000000000000000e+00
3.650000000000000000e+02;8.397648474539901042e-03;7.337289142948129339e-03;1.899554842450502934e-03;2.387050014040103640e+00;5.896411937134533876e-03;5.286615230553556866e-03;1.899554842450714570e-03;2.407878044020490549e+00;4.000000000000000000e+00
3.660000000000000000e+02;3.024278586516007672e-03;4.176333874006121771e-03;4.040268487298562250e-03;2.374293941774790806e+00;4.984126252550243052e-03;5.646655924502183566e-03;4.040268487298558781e-03;2.403894900347485653e+00;4.000000000000000000e+00
3.670000000000000000e+02;-2.931305675863069005e-03;-3.646866504354945304e-03;5.711074496798779210e-04;2.380158594337852929e+00;1.464728451779223617e-03;1.053220179467725948e-03;5.711074496798779210e-04;2.409344670721776716e+00;3.000000000000000000e+00
3.680000000000000000e+02;1.152107189262967235e-02;5.983808779955746004e-03;6.144552910717679395e-03;2.373355873757160506e+00;6.961282790461237324e-03;3.776886040246341114e-03;6.144552910717679395e-03;2.408225389003960881e+00;4.000000000000000000e+00
3.690000000000000000e+02;-4.772171225348023627e-03;-1.420529035409914820e-03;1.784357123436518255e-03;2.368235439701303235e+00;1.210503286266442768e-03;3.137982309810286030e-03;1.784357123436511317e-03;2.399373336311471316e+00;3.000000000000000000e+00
3.700000000000000000e+02;-1.024507794830266383e-02;-4.463349686968973162e-03;1.029347729975572945e-03;2.370512811385870222e+00;-2.405061049613479995e-03;9.199239314823248748e-04;1.029347729975572945e-03;2.390657194746525160e+00;2.000000000000000000e+00
3.710000000000000000e+02;1.168389620749786528e-02;6.489470289553364579e-03;-8.621497746452051747e-03;2.361885704767136662e+00;4.258342232668549387e-03;1.271105997772192797e-03;-8.621497746452259914e-03;2.381879445949118157e+00;3.000000000000000000e+00
3.720000000000000000e+02;-1.158517452590154817e-02;-4.380204207287380358e-03;1.100840582298728831e-03;2.362070183604010776e+00;-3.498666273767783719e-03;6.448038126501409728e-04;1.100840582298943937e-03;2.373455990111614344e+00;2.000000000000000000e+00
3.730000000000000000e+02;1.817553370586935668e-03;-5.299047689870661770e-03;-2.244368220070402931e-04;2.368948070310934462e+00;2.989988083425709764e-03;-1.102662171467760910e-03;-2.244368220070402931e-04;2.365747537291719826e+00;1.000000000000000000e+00
3.740000000000000000e+02;-6.448804055480795994e-03;-6.088043669473859609e-03;-4.253593852638522244e-03;2.387772051667155448e+00;-4.522828738723061459e-03;-4.315360865618497743e-03;-4.253593852638518774e-03;2.367235845089329160e+00;0.000000000000000000e+00
3.750000000000000000e+02;-6.609051246832114979e-04;4.875482696693536622e-04;7.836457954491837796e-03;2.413599991445149584e+00;-1.882277989243272276e-03;-1.221819711871741099e-03;7.836457954491834327e-03;2.380283980714029912e+00;0.000000000000000000e+00
3.760000000000000000e+02;-1.682207182759562492e-03;8.527887347063861645e-04;-1.185446892467068719e-02;2.410813649887788124e+00;-5.874978345785875078e-03;-4.417140313327183598e-03;-1.185446892467046168e-02;2.375583986853992968e+00;1.000000000000000000e+00
3.770000000000000000e+02;-6.502505540312460142e-03;-6.466808836103475622e-03;3.977806163011899515e-03;2.420540101484495832e+00;-4.761092475603904972e-03;-4.740563837797938385e-03;3.977806163011462365e-03;2.377691714328957762e+00;0.000000000000000000e+00
3.780000000000000000e+02;2.326575820227744229e-03;-1.227860517629450476e-03;-4.253530121950663268e-03;2.432493756165187371e+00;-5.080767535361116471e-04;-2.552179642057221531e-03;-4.253530121950444692e-03;2.384325906184334709e+00;0.000000000000000000e+00
3.790000000000000000e+02;6.067755971547253435e-04;3.220777680206315940e-03;-1.866485050475392288e-03;2.436820483354737554e+00;-2.911569139786851501e-03;-1.408295849544952127e-03;-1.866485050475392288e-03;2.392395125826308089e+00;1.000000000000000000e+00
3.800000000000000000e+02;-5.471590403116829981e-03;-9.166359461893543170e-03;-6.046672491157232404e-03;2.437366916553705298e+00;-4.923399019564025925e-03;-7.048205145650660031e-03;-6.046672491157444040e-03;2.390226333833298078e+00;0.000000000000000000e+00
3.810000000000000000e+02;-2.129044509042561650e-03;1.589435445804573965e-03;-1.536175590447486777e-03;2.440832005237241642e+00;-4.571546433207514248e-03;-2.433104527340336498e-03;-1.536175590447266467e-03;2.398325826444315911e+00;1.000000000000000000e+00
3.820000000000000000e+02;7.070754655278302381e-03;6.407775499863314905e-03;-1.583530626364848537e-03;2.446422430413416560e+00;1.427841722805495150e-03;1.046572379990354240e-03;-1.583530626365067112e-03;2.416855674609975857e+00;2.000000000000000000e+00
3.830000000000000000e+02;-2.672856039676381468e-03;-5.530785314246534912e-03;6.931465965524408190e-03;2.454079833036445724e+00;1.523808687387377681e-03;-1.197434626729956819e-04;6.931465965524621561e-03;2.425818246586513904e+00;1.000000000000000000e+00
3.840000000000000000e+02;2.201766375172331536e-03;4.221506367337389543e-03;-3.249070492542346922e-03;2.454580768132724078e+00;-1.915098568004799939e-03;-7.535764700917629844e-04;-3.249070492542562028e-03;2.436225312664853426e+00;2.000000000000000000e+00
3.850000000000000000e+02;-6.574596127700588211e-03;-6.237360208043024601e-03;-8.641553391702964937e-03;2.458197937372434971e+00;-7.265540930063985048e-04;-5.326147867532257663e-04;-8.641553391702961467e-03;2.438949263098501241e+00;1.000000000000000000e+00
3.860000000000000000e+02;-4.257085743842183023e-03;-5.366934736431405728e-03;1.230947215885343053e-03;2.481206700381290986e+00;-1.325166069447963890e-03;-1.963423535874142534e-03;1.230947215885561628e-03;2.454741711570080920e+00;0.000000000000000000e+00
3.870000000000000000e+02;2.736087651525748177e-03;2.466924712693212285e-03;-3.075375886500557841e-03;2.478089359648372181e+00;-9.843448052130193693e-04;-1.139136363832442267e-03;-3.075375886500554372e-03;2.453655846528926432e+00;1.000000000000000000e+00
3.880000000000000000e+02;-7.569895869305974523e-03;-6.400865674311979892e-03;-7.239814407734651396e-03;2.494410049954619790e+00;-3.753493153225109791e-03;-3.081201467225687385e-03;-7.239814407734867369e-03;2.464176196664317864e+00;0.000000000000000000e+00
3.890000000000000000e+02;3.399316642871547112e-03;2.610049283502134665e-03;9.735815705790450483e-03;2.498169432782859190e+00;-7.631686436828308273e-04;-1.217064433549484848e-03;9.735815705790665589e-03;2.471651056080466535e+00;1.000000000000000000e+00
3.900000000000000000e+02;3.385747229844290884e-03;4.256388558333150385e-03;-2.177954791272532047e-03;2.494596496391782825e+00;-1.265016483392826518e-03;-7.643237475361969180e-04;-2.177954791272751489e-03;2.479742509226972036e+00;2.000000000000000000e+00
3.910000000000000000e+02;-4.051721148739660661e-03;-5.394525585097807718e-03;-3.588923035179295180e-03;2.495162024182436156e+00;1.092426286090852905e-03;3.201996469907736342e-04;-3.588923035179292578e-03;2.480127160003222642e+00;1.000000000000000000e+00
3.920000000000000000e+02;-6.354893485321311264e-03;-6.039758453524328441e-03;-1.042295296797432491e-03;2.511647031086434279e+00;-2.852667966696302571e-03;-2.671438548712483374e-03;-1.042295296797431624e-03;2.489955983410167661e+00;0.000000000000000000e+00
3.930000000000000000e+02;1.854505906359570078e-03;1.303464887051616894e-03;-5.656278289868210858e-03;2.517094971302812123e+00;-2.004207587537075452e-03;-2.321102991532424109e-03;-5.656278289868207389e-03;2.497853676444191429e+00;1.000000000000000000e+00
3.940000000000000000e+02;-5.923258884760817383e-03;-6.686953051939316384e-03;-5.010260534301439785e-03;2.537900404746904481e+00;-2.971422729203622437e-03;-3.410611760794886316e-03;-5.010260534301324425e-03;2.513264605835777488e+00;0.000000000000000000e+00
3.950000000000000000e+02;1.649157332165723799e-04;4.835925775262345239e-03;4.895651710809102546e-03;2.555136914029578765e+00;-1.606040636214663836e-03;1.080186999251435409e-03;4.895651710809210098e-03;2.534457280992600481e+00;1.000000000000000000e+00
3.960000000000000000e+02;-7.942147577813925274e-03;-7.109482055606228257e-03;-5.623294004498200459e-03;2.577808561232331819e+00;-4.450729151347115886e-03;-3.971875730626468759e-03;-5.623294004498195255e-03;2.553364618122018204e+00;0.000000000000000000e+00
3.970000000000000000e+02;4.126652319228894805e-03;1.348814883854174140e-03;-6.477943176776794487e-03;2.579544316260057535e+00;-7.084824246711904361e-04;-2.305974962381027865e-03;-6.477943176777014797e-03;2.559681278018202111e+00;1.000000000000000000e+00
3.980000000000000000e+02;-6.077754861058225905e-03;-6.320126887400849547e-03;-3.612856387506316325e-04;2.603865172784419535e+00;-2.792778979778951648e-03;-2.932163487490334342e-03;-3.612856387505171407e-04;2.580217643907224190e+00;0.000000000000000000e+00
3.990000000000000000e+02;-2.149671926527291221e-03;-3.762815605493567694e-03;-3.098423181938349258e-03;2.603896224734326026e+00;-3.019199127845210301e-03;-3.946893800177538741e-03;-3.098423181938460280e-03;2.577903284638511039e+00;0.000000000000000000e+00
4.000000000000000000e+02;-6.530026112612620157e-03;-2.247574961741032745e-03;-9.059166484986010126e-03;2.633698115635427328e+00;-4.920853479794805654e-03;-2.458080219738489197e-03;-9.059166484986117679e-03;2.606142447608555734e+00;0.000000000000000000e+00
4.010000000000000000e+02;9.519564689944547131e-04;-2.643637270263283004e-03;-5.236251957315682382e-03;2.644398634464528275e+00;-8.486289292472040668e-04;-2.916400820414628142e-03;-5.236251957315220945e-03;2.615995562714322542e+00;0.000000000000000000e+00
4.020000000000000000e+02;1.809989562376540864e-03;1.191700513215151330e-03;2.356881872812965906e-03;2.623528712740182289e+00;-2.143597745460780468e-03;-2.499166480191217232e-03;2.356881872812618961e-03;2.602291770181583974e+00;1.000000000000000000e+00
4.030000000000000000e+02;-2.529934736915998017e-04;5.017572972665305595e-03;-2.831244244861245984e-03;2.624842740123964013e+00;-3.056316984168393376e-03;-2.529347633549797192e-05;-2.831244244861128023e-03;2.618012690217950134e+00;2.000000000000000000e+00
4.040000000000000000e+02;1.299686824814475644e-02;7.727608026744766517e-03;4.977740084999876524e-03;2.608424077197153412e+00;6.937316198028640156e-03;3.907043880526277560e-03;4.977740084999873055e-03;2.620820155147571828e+00;3.000000000000000000e+00
4.050000000000000000e+02;7.326710853469364793e-03;4.875519021727951069e-03;6.870058874651106817e-03;2.589160916770928189e+00;5.042494298044115225e-03;3.632850735092419195e-03;6.870058874651099878e-03;2.622079100956975495e+00;4.000000000000000000e+00
4.060000000000000000e+02;-4.767828049859652861e-03;-1.526786136609111638e-03;1.185723004616966170e-03;2.568568348865577278e+00;2.424190873523718315e-03;4.288065341082013954e-03;1.185723004616966170e-03;2.608274944750583302e+00;3.000000000000000000e+00
4.070000000000000000e+02;7.606741546002000753e-04;3.347388090567122998e-03;-2.654789592438082380e-03;2.547134111423297043e+00;5.729998380037196193e-04;2.060580125199242690e-03;-2.654789592438196871e-03;2.598025821106710875e+00;4.000000000000000000e+00
4.080000000000000000e+02;-2.002747101278422315e-04;-1.001039559348583519e-03;6.040616729579215138e-04;2.515536650929111939e+00;4.984956317222150046e-03;4.524448493834019175e-03;6.040616729581504973e-04;2.565916197992024639e+00;3.000000000000000000e+00
4.090000000000000000e+02;-4.783342171050707775e-03;-6.061133272082269707e-03;3.358311685387277423e-03;2.502385307396606695e+00;1.226150668341464273e-03;4.913122207580132572e-04;3.358311685387162931e-03;2.542787262510703972e+00;2.000000000000000000e+00
4.100000000000000000e+02;-7.032108177819244160e-03;-5.894627169866911709e-03;2.522263821997720173e-03;2.500694729294528962e+00;-1.291045170117549601e-03;-6.368969471689349404e-04;2.522263821997602212e-03;2.524894063770685815e+00;1.000000000000000000e+00
4.110000000000000000e+02;-1.258530045674555176e-03;5.570580347320181619e-03;7.327716893997318626e-05;2.488820927742712019e+00;-4.101640865280559156e-03;-1.743221701409509994e-04;7.327716894008767801e-05;2.509418706821329614e+00;2.000000000000000000e+00
4.120000000000000000e+02;1.919299883809257035e-02;7.312014131029994507e-03;4.736236811208029140e-03;2.492103500200967492e+00;8.864134384623748725e-03;2.031558738375797285e-03;4.736236811208023936e-03;2.519117997773797857e+00;3.000000000000000000e+00
4.130000000000000000e+02;2.115333938110551537e-03;7.027516929539956436e-03;6.466657062776463502e-03;2.485719312425233696e+00;1.655512849945875442e-03;4.480435421995204032e-03;6.466657062776460033e-03;2.523375769116633194e+00;4.000000000000000000e+00
4.140000000000000000e+02;-3.673284278922495094e-05;-7.695912637822391322e-04;-4.830025678978848783e-03;2.483355898326549127e+00;4.138750974432753305e-03;3.717295116784181952e-03;-4.830025678978619799e-03;2.520138438620482813e+00;3.000000000000000000e+00
4.150000000000000000e+02;-1.154879315390835992e-03;-3.964720151623954414e-03;9.938244911300157455e-03;2.470873120599455408e+00;3.118315614593261675e-03;1.502418402296798461e-03;9.938244911300034290e-03;2.498621077311034444e+00;2.000000000000000000e+00
4.160000000000000000e+02;-6.739592764994514762e-03;-4.984337597198715969e-03;-2.248983487772679424e-03;2.505743461780681081e+00;-1.419416780209729889e-03;-4.099959276348333348e-04;-2.248983487772788711e-03;2.517892483160414141e+00;1.000000000000000000e+00
4.170000000000000000e+02;-8.514053316972074181e-03;-6.671353581833672913e-03;-4.210553737428523319e-03;2.519847490973066151e+00;-5.624281545595986864e-03;-4.564572637278822842e-03;-4.210553737428185048e-03;2.513360049143285480e+00;0.000000000000000000e+00
4.180000000000000000e+02;2.675305314451262989e-03;1.668165438904356535e-03;-1.099082881911021131e-02;2.513447656074058845e+00;-2.752678177529443992e-03;-3.331869175219763501e-03;-1.099082881911076642e-02;2.500700531339738575e+00;1.000000000000000000e+00
4.190000000000000000e+02;-7.462385206761536910e-03;-9.062048417968288083e-03;-6.771693987645679286e-03;2.526691574847857780e+00;-6.126695645609941954e-03;-7.046637903644570322e-03;-6.771693987645561325e-03;2.501947560121336789e+00;0.000000000000000000e+00
4.200000000000000000e+02;6.092365410502072198e-04;5.699227593808607606e-04;-3.435031303177616541e-03;2.537752201322521994e+00;-4.381516828585001189e-03;-4.404125593247092130e-03;-3.435031303177502049e-03;2.511998894075002209e+00;1.000000000000000000e+00
4.210000000000000000e+02;-7.145507428551439721e-03;-5.255677610527385857e-03;1.531267573581275576e-04;2.551599001245454357e+00;-4.301202223515279699e-03;-3.214389513243154362e-03;1.531267573583565411e-04;2.518611990192656247e+00;0.000000000000000000e+00
4.220000000000000000e+02;-1.957840000152517509e-03;-4.468441867937658456e-03;-9.481283612050570020e-03;2.570888410168252314e+00;-4.641082165080577179e-03;-6.084891546390223255e-03;-9.481283612050785126e-03;2.534163404858829516e+00;0.000000000000000000e+00
4.230000000000000000e+02;7.378844139199255275e-04;7.623258360699349673e-04;1.963262657277656253e-03;2.566276660431028311e+00;-3.673303583393100480e-03;-3.659247689049380074e-03;1.963262657277878298e-03;2.533710146726243728e+00;1.000000000000000000e+00
4.240000000000000000e+02;3.433949518879365198e-03;6.674147042735777656e-03;3.063734981029138382e-03;2.539474755728156286e+00;-7.772216490928669438e-04;1.086167222822262239e-03;3.063734981028909399e-03;2.519404045864929831e+00;2.000000000000000000e+00
4.250000000000000000e+02;-8.739275212385617247e-03;-7.420254307604227072e-03;3.854714607185092540e-03;2.548314563438790259e+00;-2.763351534397708205e-03;-2.004802446665615925e-03;3.854714607184971109e-03;2.528545672102992192e+00;1.000000000000000000e+00
4.260000000000000000e+02;1.115295902628674410e-02;7.758443994014326862e-03;-2.379061457002267649e-03;2.537986648474981788e+00;4.879823413998637602e-03;2.927688863523203802e-03;-2.379061457002146218e-03;2.526725220714214792e+00;2.000000000000000000e+00
4.270000000000000000e+02;-4.330892500303650319e-03;-4.971063050472712339e-03;-2.228159337506231685e-03;2.538432211526019167e+00;1.105196145621368392e-03;7.370436887016839494e-04;-2.228159337506460669e-03;2.524908781524387802e+00;1.000000000000000000e+00
4.280000000000000000e+02;-8.207913673766720208e-03;-5.563016081667159635e-03;-3.867260332272443035e-04;2.554364108151266244e+00;-3.917620454095160909e-03;-2.396579621187023938e-03;-3.867260332271332812e-04;2.532525647608777852e+00;0.000000000000000000e+00
4.290000000000000000e+02;1.545221391975945893e-03;1.483845926274350753e-03;-2.205883833812448402e-03;2.568896038448738928e+00;-2.240928718690470521e-03;-2.276224826089763738e-03;-2.205883833812330441e-03;2.548381284603705943e+00;1.000000000000000000e+00
4.300000000000000000e+02;6.648629977102180934e-03;4.174011875796200359e-03;-5.111482199778201452e-03;2.541781850366632511e+00;2.850456319436747363e-04;-1.138070026365078230e-03;-5.111482199778423496e-03;2.531326625854246171e+00;2.000000000000000000e+00
4.310000000000000000e+02;7.053352093555002866e-03;8.018811143964620428e-03;1.188011615116268960e-02;2.523890148449772663e+00;3.222347986892960120e-03;3.777568968816884601e-03;1.188011615116290817e-02;2.529540621099697795e+00;3.000000000000000000e+00
4.320000000000000000e+02;1.101613341337439808e-02;7.956798361583323348e-03;4.518923783113200365e-03;2.523334983802187015e+00;8.185440644410915678e-03;6.426063060484335510e-03;4.518923783113082404e-03;2.547033862456459019e+00;4.000000000000000000e+00
4.330000000000000000e+02;-2.860772725261084837e-04;1.861062817649562773e-03;3.098598540146116354e-03;2.505880992867471679e+00;2.701499909216399653e-03;3.936287887732703439e-03;3.098598540146112884e-03;2.541652728443924758e+00;4.000000000000000000e+00
4.340000000000000000e+02;4.599053489861455735e-03;-1.582648702996916623e-04;2.975656443622194669e-03;2.494808148311565610e+00;4.434911914433452285e-03;1.699049663069468474e-03;2.975656443622194669e-03;2.539298150640114660e+00;4.000000000000000000e+00
4.350000000000000000e+02;-7.342118820164555970e-03;-2.620045487514259530e-03;-1.778945525235071240e-03;2.456676473506119507e+00;-3.614039901139939892e-04;2.354189375921078575e-03;-1.778945525235067771e-03;2.499757879905374125e+00;3.000000000000000000e+00
4.360000000000000000e+02;2.762986628308226889e-04;3.904746292246713546e-03;3.879033917501339274e-03;2.440478861851530734e+00;-1.544100856039620773e-04;1.932255583757258588e-03;3.879033917501557849e-03;2.488744142059952313e+00;4.000000000000000000e+00
4.370000000000000000e+02;8.845001699827638453e-04;-8.932355341852507569e-04;-9.355814936242642932e-04;2.426943780618000535e+00;4.523933707619040567e-03;3.501584636624664737e-03;-9.355814936244898072e-04;2.471990090303109344e+00;3.000000000000000000e+00
4.380000000000000000e+02;-5.095425760072949672e-03;-5.355936327146329501e-03;2.318113641353255344e-03;2.420704483360724080e+00;6.191431236496763857e-04;4.693274139200148687e-04;2.318113641353140852e-03;2.453597006999699293e+00;2.000000000000000000e+00
4.390000000000000000e+02;-1.026795089877297583e-02;-6.233120792497631735e-03;4.460670800410307391e-03;2.436103963041206022e+00;-3.945033995273336536e-03;-1.624663874394624563e-03;4.460670800410531170e-03;2.451343319439411417e+00;1.000000000000000000e+00
4.400000000000000000e+02;-4.558267719975694909e-05;-6.046147901345709855e-03;-1.158890875339381107e-02;2.454175904973658451e+00;-5.958862183488913833e-04;-4.046721046025273522e-03;-1.158890875339368791e-02;2.449863922192646370e+00;0.000000000000000000e+00
4.410000000000000000e+02;2.575589388089357182e-03;4.143679644018993455e-03;6.934454633629783676e-03;2.474536926820441796e+00;-1.881201672846138928e-03;-9.794165466171129986e-04;6.934454633629776737e-03;2.462876760903948803e+00;1.000000000000000000e+00
4.420000000000000000e+02;-6.448127218889912818e-03;-6.234877938035589956e-03;-4.412432091896203307e-03;2.496477118933008388e+00;-4.990752133324432432e-03;-4.868115678613820635e-03;-4.412432091896425351e-03;2.474090157998017236e+00;0.000000000000000000e+00
4.430000000000000000e+02;1.240801503435837866e-03;2.590718821639208594e-03;-1.429370142706460484e-03;2.511792150213135510e+00;-3.082966971758100555e-03;-2.306649821267880984e-03;-1.429370142706345992e-03;2.487971516371354497e+00;1.000000000000000000e+00
4.440000000000000000e+02;6.085203438311708943e-03;7.492468788650017211e-03;-6.605573868265716270e-03;2.513391646554913539e+00;4.311625809714399182e-04;1.240459722378784574e-03;-6.605573868265938314e-03;2.497787786547303046e+00;2.000000000000000000e+00
4.450000000000000000e+02;-3.241975336214253725e-03;-5.505057116152969887e-03;5.731617540509666153e-03;2.527327188784674661e+00;5.640997916706788629e-04;-7.373645091700627846e-04;5.731617540509662684e-03;2.509408227082331244e+00;1.000000000000000000e+00
4.460000000000000000e+02;-3.996046463438894525e-04;1.276186066772435138e-03;-6.927510341246737036e-03;2.522478891420151914e+00;-5.092079308094025342e-03;-4.128357268468746399e-03;-6.927510341246504583e-03;2.511128893651076499e+00;2.000000000000000000e+00
4.470000000000000000e+02;1.150897831048631852e-02;9.252985074451840555e-03;6.187536049447918407e-04;2.504997442601141433e+00;5.803261963022309997e-03;4.505874177187826901e-03;6.187536049447918407e-04;2.507705925412467618e+00;3.000000000000000000e+00
4.480000000000000000e+02;6.947686192845109465e-04;3.029231092905797923e-03;5.485153122703260303e-03;2.471194493225066680e+00;-2.410829600686930502e-04;1.101431304330867736e-03;5.485153122703253364e-03;2.490539957931519499e+00;4.000000000000000000e+00
4.490000000000000000e+02;-5.879034391320456937e-03;-4.581993053777318886e-03;-1.769137062644553227e-03;2.462108880252219301e+00;-3.842005065286552973e-04;3.617084625996414005e-04;-1.769137062644778741e-03;2.486172627406403546e+00;3.000000000000000000e+00
4.500000000000000000e+02;1.093769502165476901e-02;7.092540041929731864e-03;6.933971783806790884e-03;2.443275214449151189e+00;7.450053949909633474e-03;5.238763142094614300e-03;6.933971783807012929e-03;2.476425227610380198e+00;4.000000000000000000e+00
4.510000000000000000e+02;2.356284811298899745e-03;2.104027310863388484e-03;-1.045235484043036817e-03;2.426836886827743456e+00;3.504751639440844418e-03;3.359682144230189543e-03;-1.045235484043036817e-03;2.466823427395353985e+00;4.000000000000000000e+00
4.520000000000000000e+02;3.165144406209144390e-03;2.275595289951734546e-03;6.996820903953367837e-03;2.398831665325945384e+00;4.443867350072364109e-03;3.932301029793472402e-03;6.996820903953138854e-03;2.442015879636012521e+00;4.000000000000000000e+00
4.530000000000000000e+02;-2.585722926396513688e-03;-1.346232039111515399e-03;1.544716438576374667e-03;2.396807896197484578e+00;2.436602473105037303e-03;3.149415043697395555e-03;1.544716438576487424e-03;2.435227647020530739e+00;3.000000000000000000e+00
4.540000000000000000e+02;2.228025124456460559e-03;-1.359653713971425981e-03;5.525168111242376862e-03;2.414590238422789081e+00;6.425775102447982279e-03;4.362554951728499220e-03;5.525168111242595437e-03;2.440234866174398665e+00;2.000000000000000000e+00
4.550000000000000000e+02;-1.167711714825532890e-02;-6.327049831406080654e-03;-2.324221187327609600e-03;2.434120453946428952e+00;-4.987872282568098226e-03;-1.911129019599201728e-03;-2.324221187327719755e-03;2.441932101243736497e+00;1.000000000000000000e+00
4.560000000000000000e+02;1.014145810437136822e-02;5.698034927195089194e-03;3.582694744810677526e-03;2.436581382752263103e+00;1.715580725450131794e-03;-8.397651263378075326e-04;3.582694744810674924e-03;2.440136787941954211e+00;2.000000000000000000e+00
4.570000000000000000e+02;-7.030205416731771795e-05;5.281072460169500965e-03;-5.663023715050933063e-03;2.417918279416056304e+00;-3.281546953680276879e-03;-2.040519410930960453e-04;-5.663023715050929593e-03;2.426351537701353145e+00;3.000000000000000000e+00
4.580000000000000000e+02;7.044256606219372052e-03;6.254354309928107647e-03;6.872015006789496464e-03;2.408182439612986947e+00;3.723899836382327244e-03;3.269638903839695854e-03;6.872015006789380237e-03;2.426346574790226196e+00;4.000000000000000000e+00
